UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
19.32,26.5,19.6,12.02,98.16,0.4344,6624768,24.7,2331,10577,32.15,530800,44266,40.49,2018,8532633.58781786,48.82,1288.94097982041,0.429856277682,46.938309378113,22.7889673684,15083.0,0.0,92.88
18.4,22.5,13.69,11.26,98.0,0.4192,6300199,27.32,1030,2008,73.27,530900,23624,41.0,2018,3868112.60297582,27.72,1183.7771024862,0.628408370323,83.6522156084656,24.8696140506,6836.0,3330.0,93.0
30.81,87.19,13.17,6.11,95.98,0.423,5407800,3.38,382,11,1.17,540100,29654,36.7,2018,2086617.78341751,0.0,163.882364725231,0.712110493515,14.5606823476366,26.1046395656,29098.0,0.0,46.69
576.56,701.67,18.07,9.98,99.8,0.7401,83498600,3.1,4163,2323,59.54,610100,10104,38.75,2018,36491925.854206,1513.88,573.737037728221,15.1632956573,618.730987992416,45.7246616527,482295.0,181027.0,94.02
39.21,48.85,13.23,11.89,95.27,0.659,3279550,7.54,428,13147,58.4,610200,3886,39.47,2018,14706151.3146366,92.13,573.28481773476,3.94021041827,157.182440959077,41.886771182,6983.0,58471.0,93.24
85.85,94.97,15.22,12.37,100.0,0.5323,22651600,7.21,2013,7586,53.52,610300,18127,41.1,2018,26816527.4840346,640.21,703.053570055338,2.74672778483,150.850611189469,37.8780687249,83817.0,101579.0,100.0
91.05,72.9,10.41,15.46,99.0,0.5127,23764530,11.99,3455,2048,36.6,610400,10318,38.51,2018,45075585.5432716,834.26,546.807007468675,8.52459810188,358.80236911975,48.1854394538,29145.0,1279364.0,100.0
52.43,68.2,11.03,14.57,98.78,0.4844,17677130,16.79,4301,9604,99.99,610500,12982,39.15,2018,60814154.0258572,1292.57,468.756726255627,6.14119639695,296.543466522678,52.472813579,29547.0,2013298.0,96.91
31.12,41.0,14.37,12.49,97.82,0.6084,15589120,8.86,1962,2233,44.14,610600,37040,40.76,2018,12113938.7966517,184.3,498.073868087488,3.85212085212,42.3378723721763,38.0101358634,22528.0,128970.0,87.91
53.04,56.37,13.01,13.03,98.84,0.4843,14718800,13.96,474,19544,58.34,610700,27092,38.43,2018,25069361.5942809,414.35,663.064410366066,1.57586958932,94.1615119363395,32.4272590549,19169.0,114530.0,92.12
32.99,78.38,26.47,15.77,95.12,0.5894,38486190,6.0,4786,26229,29.48,610800,42887,36.0,2018,97206930.26174,582.32,275.591958726704,4.35094418702,55.0993330606852,37.4102928797,61855.0,252161.0,94.04
33.02,45.0,16.35,12.95,99.28,0.4793,11337700,10.87,182,2619,52.81,610900,23532,39.98,2018,3326398.93838141,166.07,620.508214985467,0.887740343713,83.9926067401885,32.6208588933,10952.0,305516.0,90.75
25.93,26.0,8.34,12.37,96.8,0.4667,8247670,11.47,763,2552,0.34,611000,19584,34.0,2018,6173539.78908704,175.15,648.851437090773,0.657679738562,88.8646217965123,34.9964755624,10120.0,80565.0,92.42
193.01,331.22,21.51,13.89,99.39,0.8103,27329373,1.57,3781,19986,96.48,620100,12961,36.94,2018,37497238.6907547,193.14,291.616939498373,6.26805997274,196.507092384193,38.9385406143,60572.0,-876197.0,96.0
15.74,44.0,28.41,27.71,100.0,0.7047,2642405,7.23,1548,9112,13.99,620300,7566,37.62,2018,12280544.4861721,16.03,200.805559968228,1.39097941524,42.8852590350721,32.4393471935,2681.0,462922.0,95.56
38.01,67.25,15.55,9.49,100.0,0.5062,5115968,13.54,441,10511,73.8,620400,20095,36.39,2018,43104318.2130784,61.32,232.044561979917,0.99910456671,60.9957398563919,38.5069423216,6239.0,77149.0,92.9
64.62,56.0,9.37,9.95,100.0,0.4165,6520542,13.97,328,2038,58.61,620500,14277,38.95,2018,7791194.55974093,180.44,606.137391542992,1.66699389945,167.072681456594,33.604864838,11027.0,17871.0,93.34
33.89,33.89,16.0,8.46,99.51,0.4231,4692653,25.69,244,27775,73.6,620600,32584,31.0,2018,6661676.39164606,20.84,288.750684905445,0.578312137301,39.1399590933756,33.9690200395,7213.0,960.0,98.59
26.06,44.6,13.24,20.66,100.0,0.4755,4077067,21.86,442,2496,80.02,620700,38582,38.91,2018,8699438.07252774,28.11,223.629490967735,0.441397416236,21.963963635036,28.3739392511,7319.0,99818.0,96.67
25.9,42.0,23.39,12.89,100.0,0.4113,3951651,22.24,844,7443,92.14,620800,11120,39.44,2018,22735205.6119263,121.09,569.011280900091,1.72839173405,136.791395539832,36.6606374195,3785.0,498857.0,96.0
26.23,53.5,12.28,11.75,100.0,0.6152,5968871,12.37,360,4398,28.15,620900,167655,37.22,2018,16844806.3729388,24.16,158.806728883479,0.215566541239,4.45399015472268,32.4669752315,9924.0,15856.0,97.43
19.83,30.0,16.86,11.8,98.7,0.384,7081499,10.03,177,1708,90.3,621000,27124,31.9,2018,3008416.45100141,95.89,454.345372972495,3.36536049,58.4062172456988,36.8220191174,10365.0,285.0,94.59
19.03,25.22,13.63,16.85,98.89,0.3591,3562609,18.41,144,2468,99.42,621100,19612,26.4,2018,3978290.16707727,43.95,454.63450053706,1.17231004589,100.271018332856,35.4904702695,9637.0,1344.0,94.34
14.84,13.8,11.28,6.15,90.21,0.3358,3792273,18.73,333,2959,4.3,621200,27845,23.0,2018,2587121.92545465,163.79,696.051055512961,0.660048026952,68.2231032895073,30.4665590351,9889.0,-39349.0,80.2900000000009
125.69,96.0,12.3,12.22,95.1,0.7211,12864137,3.58,1642,33699,93.21,630100,7564,40.5,2018,22106970.2154187,15.6,370.115818694065,5.84171714511,207.144082332762,29.9433242636,23608.0,143137.0,76.8
105.4,183.77,15.31,16.62,100.0,0.7757,19014824,3.54,4579,9065,23.13,640100,6946,42.02,2018,84163385.5367526,426.33,201.657461762886,15.0135095874,198.073338500291,39.0668861467,98630.0,-52232.0,95.5
35.91,102.8,36.7,27.52,98.8,0.7035,6059184,5.19,1320,87165,27.97,640200,4084,40.76,2018,22883295.4307832,556.03,166.932712051808,6.35842118166,123.625573018992,39.0629689418,18680.0,786055.0,97.62
18.75,55.13,28.39,23.96,98.0,0.5018,5345336,12.45,1456,9699,61.7,640300,16747,41.04,2018,30114336.6027442,124.01,204.659869902878,2.73445588148,55.2864807306385,37.701535764,24809.0,-7769.0,91.3
17.65,44.1,28.65,25.55,87.95,0.3793,3031944,19.07,106,1334,77.19,640400,10524,36.45,2018,4789347.55140864,20.02,453.185472480344,1.71211689914,78.7842827004219,36.4449613373,10375.0,1272.85714285728,91.82
17.24,32.0,31.68,24.14,96.54,0.4441,4029947,14.32,1458,25261,34.5,640500,13659,40.1,2018,12962264.3505139,107.75,216.261564656944,2.05580815488,59.9404785643071,38.6006677509,17388.0,-375227.0,97.98
216.98,458.36,11.76,12.7,99.97,0.9015,30997659,0.82,2739,29183,84.94,650100,13793,41.9,2018,65632269.8138639,429.58,172.610234227216,7.52193816466,145.849025974026,33.4976796762,102288.0,457516.0,98.73
30.49,75.78,27.38,11.07,100.0,0.6855,8981420,0.56,1747,2365,95.93,650200,7374,43.29,2018,9388422.11881609,120.2,81.7222082967791,8.17391912691,30.396803163879,34.9009655492,16272.0,-22778.0,95.11
