UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
36.67,42.1,16.01,12.07,100.0,0.3009,4214862,8.74,1808.0,16018.0,88.17,360300,3832,46.83,2010,20293614.9514283,128.2,598.517762946282,2.29319371728,360.353955978584,48.6421663038,8486.0,12047.0,75.5
62.06,89.47,21.1,18.11,100.0,0.268,8313636,11.07,8784.0,23141.0,60.39,360400,19083,56.69,2010,26198859.2112556,465.66,557.33152882022,1.60119453031,184.173125,52.0417634555,7816.0,79520.0,67.4599999999991
36.1,53.0,21.36,15.8,100.0,0.3564,4841748,6.85,5681.0,4124.0,85.0,360500,3159,49.17,2010,21727380.6144809,187.14,517.758988935135,3.48928121059,269.142069956876,55.2838840783,10764.0,39270.0,98.6800000000001
14.36,23.68,18.78,12.69,100.0,0.3051,2568020,11.95,4725.0,2261.0,92.48,360600,3558,38.66,2010,5318253.04272185,297.31,532.607291121578,2.40622347949,235.998722588886,48.1774754514,3136.0,1204054.0,86.1
49.78,76.3,10.15,12.18,100.0,0.2125,9406290,20.76,10437.0,20471.0,82.1,360700,39364,45.26,2010,14192525.9453288,869.79,768.894474061205,1.0402225836,155.049772780694,36.9540301975,10017.0,14957.0,38.97
28.81,35.03,16.06,13.36,100.0,0.2206,5841087,22.13,11201.0,12213.0,96.57,360800,25284,48.4,2010,13894028.4549186,666.22,607.467361034165,0.728380409843,141.747341710972,45.5844464619,7725.0,54053.0,57.119999999999
35.22,50.0,13.79,14.52,100.0,0.2614,7002430,20.85,4286.0,16698.0,97.0,360900,18669,42.46,2010,38789684.8983218,599.22,553.561469003589,1.57171186622,219.17667245347,52.5229845767,11250.0,69278.0,98.47
49.33,50.3,18.09,16.62,50.0,0.2384,5029103,21.72,4543.0,21805.0,86.81,361000,18801,55.7,2010,3430708.96965336,482.25,588.242500983479,0.907635860895,155.09951417004,43.0831795393,8548.0,7803.0,53.5500000000029
31.07,38.28,20.58,15.38,100.0,0.1959,7285029,18.59,5184.0,7729.0,5.47,361100,22744,48.71,2010,14286144.0072201,735.89,553.213875046275,1.40035164835,210.426458422951,47.8224831404,11541.0,87154.0,90.28
281.0,347.0,20.95,10.25,84.61,0.5612,33513645,5.58,5594.0,19709.0,97.53,370100,10243,37.04,2010,84700663.5442595,2189.48,303.987896367392,12.3650700362,519.872254413152,75.6024066976,62138.0,149428.0,83.2699999999995
275.48,282.33,21.33,14.58,100.0,0.6114,48538672,4.74,10800.0,12334.0,98.6,370200,11043,43.43,2010,38388654.1754099,2640.76,451.95832904962,13.2459688196,502.102470149725,57.1903653196,98748.0,202374.0,102.040000000001
150.1,224.5,16.28,15.06,100.0,0.4372,24452800,3.59,21212.0,38271.0,90.51,370300,5967,42.11,2010,63322921.9925496,1212.75,331.171970898747,13.2710249122,506.355334643394,69.5731500743,48373.0,425366.0,89.96
83.21,119.16,18.85,12.63,73.53,0.466,11960414,8.68,16185.0,13142.0,99.9,370400,4552,39.64,2010,46191372.5184484,1118.05,383.312154655754,11.4117647059,589.559492495745,75.0889992729,15469.0,128533.0,92.54
61.28,108.08,28.64,17.25,100.0,0.4304,20589700,3.63,10559.0,5873.0,92.54,370500,7147,38.6,2010,13992984.3828771,1124.06,276.219881732461,9.2299771167,185.307148318043,69.3759562637,20198.0,263783.0,90.5300000000002
137.42,265.47,21.03,19.37,100.0,0.4599,37017900,7.72,8386.0,15137.0,88.52,370600,13749,42.12,2010,54677035.7996035,2260.15,469.954822860094,9.47994907702,354.933423776505,51.5377350935,106313.0,189421.0,88.8500000000004
119.35,140.0,24.6,17.28,86.48,0.3839,27072300,11.15,21496.0,26081.0,89.89,370700,15884,40.1,2010,113766518.10597,3105.11,368.904260032378,10.2294304784,396.173561268433,64.4883128118,72157.0,257744.0,75.0
64.07,88.9,28.84,13.55,99.78,0.2658,22381300,12.08,16212.0,22090.0,94.37,370800,11195,43.6,2010,96017604.505368,1964.63,333.826171384117,9.81038636566,517.869543275296,80.550862827,52726.0,312561.0,86.7800000000007
58.0,106.8,24.9,19.8,90.08,0.285,17156630,9.93,4579.0,18248.0,97.47,370900,7759,43.73,2010,59133259.2474246,1446.07,328.363076545633,7.75497030726,506.333214030064,77.3546111899,28131.0,196946.0,88.7299999999996
48.46,132.0,30.51,24.45,100.0,0.4706,17803493,7.43,2872.0,8238.0,95.7,371000,5626,47.12,2010,17682761.3002243,975.28,528.466978015722,12.3264144627,340.275665634675,46.4291621752,56150.0,24774.0,91.5600000000004
55.02,89.8,25.01,21.32,100.0,0.3297,8646600,10.1,9977.0,7427.0,99.99,371100,5332,41.01,2010,59097440.6229577,776.2,429.227737870939,8.63535911602,376.461872206153,62.2974270845,9364.0,102890.0,87.3199999999997
154.06,165.7,21.84,19.18,70.95,0.1983,20691100,12.1,10077.0,31344.0,96.62,371300,17199,46.5,2010,81556685.2624368,2981.45,389.904684993243,7.62352324972,433.878463424601,69.3177503176,32862.0,120092.0,94.8700000000001
59.83,60.0,20.23,19.22,79.2,0.2782,14760842,12.94,19335.0,27590.0,99.98,371400,10356,27.19,2010,31396512.6094828,2287.38,298.286311957266,7.34795603548,374.408568581867,82.0680792562,20095.0,206985.0,84.6399999999999
56.72,69.0,28.81,11.46,100.0,0.2824,13783700,14.41,20873.0,6725.0,89.12,371500,8620,44.2,2010,57824658.432704,1869.19,287.441795992713,7.59881835032,463.444364277698,85.6632244309,20733.0,192580.0,89.4299999999998
61.96,85.5,16.5,16.77,85.54,0.2519,13549931,10.03,15013.0,14952.0,100.0,371600,9022,38.29,2010,47369474.4010104,1389.25,284.604390972834,8.79828797191,288.999167990318,75.9488751838,23966.0,122864.0,90.8400000000001
68.84,76.6,14.78,10.37,92.77,0.2942,9573109,21.44,12432.0,12676.0,100.0,371700,12153,39.94,2010,23115334.2421326,2352.24,322.653733040649,6.97438220758,504.848777385976,83.023906261,18478.0,80299.0,80.62
293.98,342.66,6.32,6.19,86.78,0.6025,33085053,3.12,13484.0,45011.0,84.57,410100,7581,34.85,2010,83317092.6755334,1780.32,314.171777675314,16.2811752194,663.643510737628,81.1186581821,95047.0,51684.0,98.5799999999999
85.96,95.05,11.59,5.22,0.0,0.342,7787245,21.65,5462.0,36252.0,100.0,410200,6242,34.36,2010,18378962.9932287,1096.13,338.428285684364,6.0742043819,554.37368361454,83.6901322521,12198.0,2655.0,84.5
203.0,180.54,6.78,7.17,67.0,0.3964,20014846,8.68,5741.0,92344.0,35.19,410300,15234,32.9,2010,51360952.1272255,1083.37,443.757324634276,4.89668115369,316.580266467903,61.7763220099,33101.0,168092.0,89.1100000000006
87.12,71.0,9.54,8.6,87.22,0.3703,11278100,9.34,6107.0,60082.0,80.86,410400,7909,38.08,2010,57259152.851689,1212.54,413.176027866145,7.35166645546,463.646263409357,73.2706188764,16380.0,80745.0,92.78
70.0,76.0,12.74,8.6,94.64,0.3424,11248807,12.65,15585.0,28160.0,89.46,410500,7346,37.49,2010,37957634.2002705,1210.95,285.848818137963,7.86417910448,522.378342499526,84.0958825719,24712.0,98355.0,74.4299999999967
41.09,50.9,14.4,14.01,90.49,0.4598,3636276,12.19,5680.0,11703.0,92.09,410600,2139,40.0,2010,16106098.0962096,388.14,274.253343130052,8.9770706598,492.861237785016,87.9131656354,5101.0,29947.0,79.9700000000003
75.0,97.05,13.68,9.51,96.0,0.3551,9919801,13.29,16098.0,14855.0,100.0,410700,8277,41.26,2010,32744937.856136,1554.17,309.294911453099,9.02406287787,493.311280101394,85.5309356134,25792.0,81944.0,92.04
75.6,94.9,13.96,9.43,85.0,0.4184,10714238,7.98,21807.0,32880.0,77.28,410800,3974,41.74,2010,30223172.3943392,840.53,335.81159711748,10.6783337441,603.160395689808,83.2495178419,28113.0,55711.0,85.1
41.5,37.15,9.28,12.57,98.0,0.3032,6616319,14.17,9370.0,21386.0,89.01,410900,4269,32.0,2010,11840820.1057072,957.89,271.573441196673,8.05635125616,607.357742307059,87.0799022196,10898.0,12943.0,86.0
41.42,80.0,12.13,11.39,95.83,0.3391,11307471,12.1,3371.0,6327.0,98.28,411000,4985,38.98,2010,25295200.1410426,872.88,386.188687024868,9.28024072217,632.482035928144,81.3322536568,13031.0,63103.0,96.96
54.33,60.0,14.01,15.18,90.0,0.3326,5917024,13.3,7849.0,9632.0,100.0,411100,2695,38.32,2010,10897515.7975716,474.13,425.502952602954,8.51706231454,645.73870281765,82.0768036725,4490.0,25141.0,96.1199999999999
27.61,30.0,6.88,16.06,94.81,0.408,7027459,8.2,3602.0,44816.0,39.44,411200,9932,43.47,2010,20954530.4953675,336.65,474.75464997682,2.96204952688,165.672319201995,53.5828914151,16261.0,219590.0,52.6900000000023
103.67,98.52,8.95,10.34,76.0,0.3156,17144914,21.4,11070.0,12914.0,84.27,411300,26512,31.6,2010,64008925.2333531,2027.7,504.116774656339,3.22175338131,278.769487478634,67.5854734668,35255.0,73000.0,65.13
95.0,60.0,7.45,5.27,68.0,0.2811,9955475,27.2,4354.0,13568.0,99.85,411400,10699,38.15,2010,30685066.2377364,1942.46,399.981179954708,5.76127766881,549.17199391172,78.2042633032,12405.0,37144.0,108.779999999999
45.1,68.0,16.67,13.91,93.02,0.2934,9289974,25.28,4487.0,15819.0,99.95,411500,18916,42.38,2010,34116088.9686179,1624.8,462.586992172938,1.9751664377,270.531789684219,67.4466199035,11600.0,54602.0,101.690000000002
27.9,51.0,20.98,10.03,42.9,0.2092,10653712,29.87,2852.0,4859.0,98.72,411600,11959,38.14,2010,12467353.5463608,1925.35,423.78768617579,4.57986140102,618.760403606185,79.5301754337,13843.0,2609.0,84.0
39.4,52.9,20.37,9.37,94.0,0.2063,9005247,26.17,6365.0,15413.0,97.08,411700,15082,41.19,2010,18679269.6477461,1776.24,463.906493131469,3.08311240721,383.870228642495,74.9985875149,18033.0,28357.0,80.6799999999999
564.73,484.01,11.37,8.89,85.01,0.634,46208600,3.23,22465.0,12537.0,98.59,420100,8578,35.98,2010,74290316.899654,947.72,432.836280999029,12.9619147449,774.231980044727,71.7164232871,117036.0,153925.0,92.1
71.43,66.0,16.93,11.95,52.11,0.4975,5715900,7.92,7749.0,13668.0,62.47,420200,4575,39.88,2010,77670029.7899348,246.29,517.89282242139,4.36371603856,426.219218241042,62.3413259723,10540.0,441096.0,63.880000000001
48.37,62.14,14.03,10.0,80.0,0.2997,5509600,12.07,2700.0,5805.0,71.54,420300,23687,45.42,2010,4746292.59684967,224.54,605.654975645489,0.912627093617,112.159985333659,49.207296438,9824.0,3519.0,72.1900000000005
72.47,92.23,17.31,10.88,100.0,0.4264,12723300,11.84,14484.0,9427.0,47.34,420500,21214,40.98,2010,42883432.9065767,275.67,636.789393163774,1.49693742933,153.314122840558,52.3415430967,28922.0,61342.0,91.6999999999998
75.76,90.57,15.4,10.75,80.51,0.3771,12010100,16.67,11328.0,14735.0,94.31,420600,19724,33.04,2010,42588421.0871189,924.02,542.605183806714,1.84337899543,222.919690265487,63.0846293018,18109.0,78156.0,86.58
39.75,52.3,19.38,14.13,100.0,0.3809,3237121,13.59,2073.0,13171.0,98.51,420700,1585,35.15,2010,25781384.3019687,110.96,445.159727677403,9.53056080655,486.051820728291,70.4376647462,3273.0,60889.0,84.7000000000007
38.98,50.5,13.79,10.26,86.02,0.2688,6000969,22.42,7177.0,15351.0,96.33,420800,12342,40.32,2010,18096530.7745067,266.0,499.69199507073,1.26931799773,187.91503423638,70.1234698598,7191.0,90203.0,45.8499999999985
27.94,32.7,19.47,10.06,37.5,0.1867,6728800,21.57,5928.0,12481.0,99.08,420900,8913,44.91,2010,18042210.4535861,375.64,445.95034746596,3.32277628032,438.179470253321,71.1247237982,10609.0,51217.0,23.4400000000023
68.61,66.4,10.61,9.51,0.0,0.2466,7095800,29.2,6104.0,47320.0,143.24,421000,14084,40.03,2010,16776015.8286166,477.4,456.986674081191,1.47944330043,357.088255440223,72.1540956998,5729.0,59629.0,79.1099999999999
29.75,62.6,12.58,9.34,35.79,0.2773,4051500,21.48,2462.0,12100.0,98.56,421200,9758,37.37,2010,5854890.97972448,191.4,569.316397714742,1.68082922824,224.062312946052,57.2668104807,9653.0,27995.0,77.0
32.0,43.0,11.68,10.27,87.0,0.2146,3419100,21.91,2018.0,2904.0,97.32,421300,9610,35.56,2010,6644260.47333883,195.26,514.005075914976,1.3260439446,201.99726817423,66.8885872363,5813.0,20.0,80.5200000000004
242.63,272.39,14.32,9.98,100.0,0.565,37447641,4.79,4336.0,24746.0,99.7,430100,11817,36.24,2010,20792111.5719402,540.95,559.336705240577,5.91652571042,438.026351221389,59.1352745379,133275.0,48333.0,93.6999999999998
84.36,96.77,16.75,12.7,100.0,0.46,10248939,10.52,7900.0,5983.0,82.66,430200,11247,38.36,2010,18771314.6148517,290.06,608.612197903052,1.95668349721,252.274366273553,49.9027530634,20981.0,324194.0,91.9700000000012
70.02,73.38,15.38,8.72,100.0,0.455,7393818,12.08,7557.0,16895.0,96.9,430300,5006,40.59,2010,31370622.1890809,165.78,571.650799772396,3.99281580523,413.991660348749,63.5643696141,22010.0,77971.0,34.1000000000058
93.78,96.0,15.26,9.21,100.0,0.4012,11680146,20.59,7180.0,29500.0,80.54,430400,15297,38.98,2010,14229945.8505261,508.12,548.259588652482,1.68813692187,361.354285428543,58.4900086983,12429.0,49318.0,62.2000000000007
55.0,48.5,12.93,8.42,100.0,0.2902,6006947,24.95,6939.0,4291.0,91.75,430500,20819,32.45,2010,10410949.3628097,258.64,641.121810979395,0.739728002307,275.24008511575,50.700106312,6278.0,9081.0,74.619999999999
62.4,82.5,12.36,8.51,100.0,0.43,12721499,14.95,12245.0,15863.0,96.12,430600,14856,42.84,2010,20270121.4357118,357.19,542.547246561144,1.69472834857,269.359123276602,60.5394182646,17956.0,76644.0,85.52
62.12,76.22,15.29,14.1,100.0,0.35,12392306,20.77,12575.0,10516.0,93.39,430700,18177,43.47,2010,23738164.2093525,298.05,553.695440338625,1.02409638554,251.756761200164,64.224995272,10337.0,86355.0,52.1399999999994
19.9,28.21,15.68,7.68,0.0,0.341,2030965,13.24,429.0,3513.0,93.0,430800,9537,46.5,2010,2723284.0672497,68.88,699.481124279307,0.591472379752,124.520635170191,50.5034498305,2177.0,17565.0,41.6300000000047
56.8,54.0,10.22,7.58,100.0,0.35,5916182,24.15,7548.0,23555.0,99.96,430900,12321,40.17,2010,14050130.1758504,208.93,529.443582349421,0.844117885849,283.017792723938,62.4407976606,7088.0,35001.0,68.3099999999977
50.0,62.0,6.09,8.03,51.46,0.3881,8432283,12.9,6768.0,33928.0,70.87,431000,19340,36.97,2010,25317020.8024432,355.65,680.138591508853,1.318532319,184.644364937388,42.6870413021,23278.0,146992.0,61.0400000000009
42.12,56.43,13.79,5.64,65.2,0.302,6400361,25.71,3854.0,10951.0,94.0,431100,22262,32.16,2010,4768351.18815082,435.67,630.340578406524,0.832294515941,198.751457047281,48.7688809436,8479.0,3326.0,75.2800000000007
30.27,52.0,9.27,8.12,35.21,0.3106,5594841,15.48,6471.0,18267.0,37.95,431200,27577,31.35,2010,9175633.84920856,192.24,652.000218028973,0.545827583703,136.395261159117,50.6536944851,6287.0,31228.0,63.5999999999985
34.5,42.0,12.85,9.07,100.0,0.325,5683129,16.2,9856.0,14652.0,99.15,431300,8108,46.15,2010,30918970.8719768,212.33,590.411696132168,2.2983473113,377.053360793859,57.5779832826,8841.0,91563.0,14.9700000000012
644.58,952.03,11.2,11.87,92.0,0.8204,91382135,1.89,26023.0,9371.0,89.8,440100,7215,40.15,2010,66272804.8325963,1254.26,825.914060114753,25.4371370695,1188.55369502121,42.2123712582,319379.0,364800.0,76.1300000000001
50.79,81.83,13.43,11.76,100.0,0.4625,5787525,14.09,6028.0,3835.0,82.28,440200,18412,48.38,2010,22067332.4455966,320.9,885.542416469559,1.7133623031,123.778376314897,37.6906977432,14243.0,58809.0,93.6599999999999
1035.79,830.01,8.63,16.4,94.6,1.0,82013176,0.08,9001.0,912.0,134.74,440300,1943,45.04,2010,21984395.3961979,770.84,790.008165997322,47.3261581657,3144.37811980033,37.2610476013,998426.0,38554.0,93.0999999999999
73.74,123.64,23.26,13.67,92.34,0.8506,10386627,2.78,6124.0,8041.0,98.2,440400,1579,50.1,2010,18262548.0989296,237.7,575.311918396564,22.9723643808,802.60981595092,35.932541169,56984.0,61720.0,85.9000000000001
228.2,175.0,10.81,12.23,100.0,0.7005,10358687,5.49,6150.0,4937.0,94.92,440500,2177,39.08,2010,21913264.1405621,423.35,834.971130569148,21.5867346939,1960.36790606654,36.7364414204,14491.0,65338.0,67.0700000000002
125.58,151.53,11.95,10.24,95.59,0.9092,48208972,1.99,26683.0,33401.0,99.52,440600,3796,37.0,2010,31550113.1089309,1157.43,506.864094558429,35.416227608,1159.47326815061,45.5541124355,113366.0,99965.0,103.309999999999
90.63,128.66,17.73,11.0,100.0,0.4868,13408813,7.78,11457.0,17861.0,95.88,440700,9366,40.74,2010,21922433.3160834,535.49,802.695675918302,8.78254148202,368.518340761056,37.1553458678,29897.0,89558.0,89.9200000000001
66.42,81.23,24.22,12.74,97.41,0.3926,11566678,21.55,5455.0,12851.0,91.28,440800,12338,68.51,2010,18805559.9778844,543.43,658.056053465403,4.30753835891,414.901807460582,33.550336544,5809.0,17189.0,62.1599999999989
46.69,69.7,10.05,10.03,20.51,0.3698,12312519,19.53,5523.0,23593.0,87.99,440900,11342,44.26,2010,11521935.0052614,274.85,874.264625065255,3.19456341229,391.137078180675,34.2216719751,4387.0,253328.0,96.6000000000004
44.29,79.95,17.12,22.66,98.26,0.4485,8620048,19.18,8844.0,32040.0,72.05,441200,14899,36.06,2010,13089005.2513997,314.13,1032.68081320932,3.59638998859,190.547214477353,41.5941045457,22967.0,3493.0,73.3300000000008
92.17,214.96,16.08,11.14,63.1,0.6121,14147026,6.38,6029.0,3237.0,93.3,441300,11319,31.76,2010,16364224.2327026,450.29,1024.76600197156,8.84929957365,242.287331423381,36.1783600162,35738.0,14059.0,92.0699999999999
40.31,45.0,16.83,11.8,65.85,0.4651,5192860,21.01,3431.0,6106.0,99.42,441400,15865,46.98,2010,13211596.7252164,258.18,1071.76964568909,2.43102143758,200.740835759041,34.4112776681,9934.0,81740.0,72.2400000000002
23.71,14.37,9.77,10.67,0.0,0.5239,3900405,17.32,3679.0,3341.0,89.18,441500,4817,42.29,2010,6393147.4573283,179.74,972.615061831317,5.30175964058,424.342152539605,33.2002900081,3974.0,29340.0,52.6499999999942
25.04,28.54,11.59,12.07,100.0,0.4012,4054956,13.14,3247.0,817.0,70.61,441600,15655,44.11,2010,7756723.00759858,161.45,1105.00202958651,1.80493416848,120.599709171138,35.0394903312,7961.0,26049.0,99.5699999999961
20.81,23.0,4.37,11.91,100.0,0.4446,5272696,23.2,3125.0,8215.0,99.25,441700,7815,38.09,2010,9168947.89791912,173.26,915.924964869314,3.97969291729,233.898634294385,33.4021907134,7992.0,4863.0,29.0200000000041
40.65,56.85,11.92,11.27,100.0,0.3435,8615921,11.82,3055.0,10671.0,87.95,441800,19042,33.06,2010,34859032.9759284,345.58,879.512428217857,3.03098902253,138.079600558889,40.1640173385,13275.0,16404.0,49.2300000000032
181.0,820.26,20.01,15.32,37.28,0.8509,37639142,0.39,29992.0,29124.0,94.98,441900,2450,43.37,2010,39203963.0183375,1060.59,555.622633910591,52.0212244898,2236.10013131976,42.219213283,79830.0,130950.0,72.6000000000004
39.02,87.3,18.64,11.86,100.0,0.8424,15664106,2.89,11381.0,13927.0,85.21,442000,1744,39.24,2010,17198435.4469802,495.16,457.214502110752,40.5670900055,1220.01129943503,39.849967189,67248.0,1370.0,88.4600000000005
39.25,41.68,10.17,10.34,100.0,0.629,4801815,7.4,4237.0,7448.0,99.41,445100,3113,42.38,2010,13666913.8368673,231.68,1084.96223171013,9.52731737262,642.321437740693,34.9189437998,4434.0,40002.0,85.74
71.57,57.74,5.33,12.86,90.0,0.4502,8160920,11.83,3369.0,4402.0,99.73,445200,5258,35.21,2010,8477575.01501486,404.33,973.028414052524,9.43426520589,843.268052025714,35.356415438,4781.0,26372.0,63.0200000000004
19.85,18.81,3.97,12.13,90.03,0.498,3445051,25.87,3526.0,6446.0,82.63,445300,7783,39.05,2010,48510072.9556554,178.22,1000.04659268459,3.16174582798,233.175789580583,38.2730990639,11447.0,41403.0,67.9799999999996
165.93,215.23,14.66,9.83,73.04,0.2744,15247144,13.93,12426.0,24506.0,94.02,450100,22100,40.4,2010,46168939.7972727,467.32,811.840652475053,3.27653024267,228.548450372695,44.5755582574,28429.0,24157.0,114.160000000003
98.42,135.06,10.61,12.81,82.98,0.3366,10460537,8.65,26009.46,17059.33,90.36,450200,18603,38.13,2010,25488474.2845245,280.25,774.897430852909,2.0066114814,158.264580369843,45.0707898649,20911.0,169934.0,36.1500000000005
75.72,63.0,8.5,9.16,57.44,0.3577,9405425,18.86,3527.0,10514.0,90.87,450300,27661,44.29,2010,11964041.1602862,313.85,767.763469762423,1.27782599262,138.920393685332,44.2290457818,19002.0,66918.0,80.7300000000005
37.43,36.1,12.19,9.07,93.83,0.204,4536513,15.33,4085.0,20005.0,41.62,450400,12565,32.22,2010,4645529.13934417,99.24,1117.60537217793,1.50860694931,186.306369944365,41.6571731928,2684.0,1997.0,136.470000000001
32.8,57.8,21.73,8.6,87.0,0.3002,3177113,24.34,1369.0,5188.0,73.84,450500,3399,37.6,2010,8964200.41287081,111.26,648.854416856267,5.9296956978,357.076832429885,38.9685701927,2102.0,12561.0,67.3500000000004
14.93,30.63,32.57,10.4,26.63,0.2659,2510367,15.89,5889.0,9951.0,100.0,450600,5985,33.42,2010,11238170.477449,69.88,1025.8037884809,2.57027983274,102.042231075697,37.749758488,1355.0,46473.0,26.7700000000041
20.98,69.79,32.01,8.05,70.74,0.6488,3963669,29.13,4093.0,13785.0,92.38,450700,10682,2.41,2010,10096359.950775,118.82,818.759601873533,2.37436038012,229.554280605022,40.4503837049,2187.0,21937.0,56.96
38.2,55.72,17.72,12.08,49.98,0.5335,4377331,22.14,15762.0,57050.0,90.79,450800,10607,26.13,2010,78530071.7699019,225.19,833.918997682846,2.47419962335,302.811971517579,45.1032096336,1552.0,90408.0,11.2900000000009
44.8,56.66,14.24,10.25,93.85,0.1151,6834915,22.25,3838.0,38895.0,94.0,450900,12823,32.82,2010,4569014.30188806,234.69,930.658751952435,2.33650101262,336.87477660689,38.4130257057,5770.0,2204.0,101.690000000001
18.85,33.0,14.01,9.18,27.8,0.285,4528599,20.04,4698.0,10150.0,25.13,451000,36197,36.7,2010,11649972.5779327,117.56,953.24344698078,0.746606334842,77.1352841941344,39.8087177032,6694.0,72598.0,41.1500000000015
16.38,28.85,16.7,5.51,100.0,0.395,2492167,22.59,2946.0,7682.0,69.73,451100,11753,22.59,2010,5410526.42947738,108.87,926.648601252605,0.95513748191,138.723909553117,41.8017460116,2925.0,1468.0,91.3199999999997
20.35,18.8,6.82,5.09,100.0,0.294,3827713,21.47,23701.0,5109.0,44.84,451200,33480,28.0,2010,5252223.44739658,124.3,909.735113166306,0.405360984939,88.6305316925935,41.4327148026,6478.0,199026.0,26.7999999999956
17.84,29.0,8.99,6.61,100.0,0.1506,2993595,26.85,51252.0,21091.0,92.58,451300,13387,30.24,2010,15329278.0466981,178.34,794.987311343306,1.70926230735,132.057119447533,45.3219941894,3077.0,282085.0,63.3799999999992
12.95,22.0,14.18,7.51,34.51,0.2842,3043555,28.56,6508.0,11731.0,93.67,451400,17331,29.82,2010,6519883.20717032,98.7,920.540735191643,1.19915816179,98.0711413689116,40.4364483284,4732.0,1700.0,50.3699999999999
28.5,28.2,13.45,18.98,100.0,0.4901,1733198,15.88,23.0,34.0,99.46,460200,1901,48.46,2010,1549560.86437058,37.44,915.169717847769,11.9922983381,214.927866036926,21.6236071387,17591.0,0.0,79.21
831.69,870.23,9.37,13.24,94.0,0.467,65300100,9.29,45180.0,102132.0,80.4,500000,82370,40.58,2010,118286366.277306,1088.35,605.124072864088,1.96296341241,294.0193869649,54.9009827244,178968.0,962388.0,84.2299999999996
424.46,455.56,14.89,13.21,100.0,0.615,45026032,5.95,12558.0,28901.0,99.57,510100,14334,62.46,2010,40630997.6514681,1184.76,520.508393919365,10.6742936868,687.173503525658,65.7918955985,106972.0,61402.0,102.459999999999
86.98,80.4,8.87,8.07,69.22,0.366,5410487,14.82,2781.0,13556.0,92.46,510300,4382,38.29,2010,3395253.87298236,77.1,440.634750139588,2.08134738772,557.009571013502,74.7905551193,6954.0,12456.0,83.25
57.06,54.6,8.81,8.22,91.19,0.576,4240750,4.79,1904.0,25025.0,16.89,510400,7399,40.25,2010,22242846.7363411,32.6,715.451733568965,3.45010787487,120.517266335815,30.4465142069,7585.0,24771.0,26.79
66.79,82.66,9.35,8.31,46.95,0.352,5876030,17.14,6267.0,9014.0,76.49,510500,12234,38.84,2010,12990688.9311016,108.68,560.65732760798,0.845247832488,257.543695303833,60.4400489862,6531.0,15100.0,23.8499999999995
42.18,53.51,12.42,9.65,74.45,0.37,7798930,17.09,5448.0,5332.0,81.0,510600,5911,38.2,2010,7123611.32734436,259.16,468.854603174603,6.14278455285,504.075682382134,63.7923462202,9317.0,7678.0,59.9700000000012
80.11,102.85,16.99,10.39,69.1,0.375,8201664,19.11,9492.0,19843.0,88.03,510700,20258,37.83,2010,24642211.4348217,318.15,589.268725718731,1.84509474931,199.612778977682,50.4165854441,19084.0,40765.0,99.6099999999969
30.59,38.13,11.58,8.88,75.59,0.287,2704803,26.77,2783.0,19667.0,93.04,510800,16318,35.45,2010,4736493.33934965,183.84,631.081743205245,1.1181372549,146.008172196669,48.5462376602,5109.0,511.0,99.7599999999984
49.48,50.08,11.5,7.55,87.33,0.332,4120706,24.37,3560.0,1392.0,99.99,510900,5323,37.72,2010,2910383.57139766,111.02,413.345956091456,2.75520540236,517.111619523017,69.3232411085,4292.0,6102.0,72.3600000000006
49.86,40.45,5.96,6.43,33.97,0.358,5608849,17.55,2654.0,24199.0,90.28,511000,5383,35.13,2010,14251172.4220586,81.27,454.575441485435,2.14256543531,612.99446366782,71.8968136277,3091.0,127116.0,66.77
49.63,53.84,12.8,7.1,57.47,0.357,6190171,14.76,6342.0,21472.0,93.79,511100,12722,37.8,2010,10140393.6352955,209.7,647.865255449672,1.33887668654,208.747292843691,54.1024416856,10693.0,24089.0,59.3599999999988
79.44,78.0,12.13,8.65,59.53,0.32,6862762,25.25,1133.0,2076.0,99.67,511300,12482,38.12,2010,3936374.60444202,171.93,435.82971003863,1.69468459814,421.002880658436,65.8469723995,8113.0,1756.0,43.0
29.73,44.5,14.64,11.83,64.67,0.275,4653274,20.96,10409.0,28201.0,99.64,511400,7138,32.11,2010,6828140.31015682,140.2,542.39865415113,2.14660558101,361.64000833073,64.7757289021,3528.0,2738.0,60.6399999999994
37.67,56.6,8.24,15.96,14.5,0.298,7207800,17.12,12256.0,7550.0,92.04,511500,13259,35.54,2010,19277779.6278973,157.68,539.518879610295,0.892515263436,307.132103321033,63.9654288534,15483.0,131200.0,58.7799999999988
30.0,30.0,9.26,15.31,100.0,0.213,4503368,22.5,2547.0,8888.0,99.16,511600,6341,41.67,2010,14918679.8806585,82.32,455.680058622844,1.57824096005,509.282808322678,67.2927690885,2799.0,269405.0,90.8799999999992
