UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
24.52,24.4,8.23,9.17,80.0,0.134307315079689,3001036,34.71,2859,12471,98.78,512000,5745,22.83,2006,1725683.16546241,39.55,355.366216358284,0.864568845619,453.32212160414,70.2132056128,409.0,1519.0,45.2399999999998
209.78,132.0,4.43,7.4,83.0,0.495035541013201,6028845,6.66,4457,29071,48.39,520100,8043,40.18,2006,15429120.6774885,140.59,789.657283174157,4.08023385993,377.758650190114,42.7582690287,2563.0,146291.0,96.8
33.0,28.1,5.48,1.91,64.77,0.222248111040841,2539238,9.0,3217,47146,42.65,520200,9915,5.47,2006,24927195.6932122,40.27,779.963253012049,1.638226979,224.993798449612,37.9633698718,464.0,13315.0,122.599999999999
68.0,50.18,5.68,5.07,100.0,0.152014201829851,4645307,25.35,1663,12419,65.79,520300,30767,45.14,2006,17698282.6286623,107.31,694.538082563225,0.55718093752,170.59100963429,48.9947629531,3520.0,56138.0,38.3400000000001
32.7,28.2,4.12,1.64,0.0,0.155299256648019,1237372,22.64,667,5623,32.53,520400,9235,20.79,2006,11156764.0723529,58.11,773.670521601681,1.18883610451,203.802556818182,40.9987617304,634.0,52105.0,144.889999999999
219.8,232.76,5.88,6.36,91.54,0.424888197550068,12072855,7.28,5097,14001,37.83,530100,21011,27.27,2006,26766824.0971673,205.88,919.726344933008,3.31607253343,225.604914167833,29.0009592371,4376.0,419930.0,125.51
32.28,32.2,9.01,3.85,36.07,0.12323931825058,5368252,19.86,5555,55912,45.14,530300,28922,16.74,2006,37683323.7775575,153.68,833.039259020615,1.23673469388,154.853459320948,31.9565241279,784.0,196931.0,73.3000000000002
13.43,21.0,15.92,9.17,86.4,0.189298262273288,4158666,11.67,2310,2745,48.11,530400,14942,35.24,2006,11881787.7436301,99.46,1003.55272672426,2.06056951424,114.8810570382,30.9123667414,1280.0,29856.0,214.949999999997
14.62,18.0,11.95,1.26,100.0,0.107531723291036,1354865,35.99,2946,1831,62.6,530500,19060,10.27,2006,1992800.92611084,15.9,1162.54652669984,0.839181746656,101.149700354682,27.5971868747,717.0,6784.0,13.5299999999997
22.76,16.8,3.34,3.46,45.24,0.0807179066646787,1956234,28.15,1086,5798,47.48,530600,22443,8.76,2006,3959494.90626659,62.43,695.508550019034,0.337982354514,163.188258699757,39.6815606503,337.0,10928.0,62.9499999999998
10.4,18.4,18.27,17.21,74.26,0.146421763992376,701749,23.84,150,1387,77.77,530700,20558,28.8,2006,2210206.64944365,7.52,883.458211667777,0.452798988376,45.0537219231483,22.7947290497,810.0,0.0,82.5
13.62,19.0,7.63,2.31,96.37,0.137636016280422,1246806,33.54,2331,2533,18.37,530800,44266,33.16,2006,5554497.49682321,31.57,1321.59706808423,0.287399439573,46.5631137042835,29.8961217779,942.0,0.0,0.0
11.7,12.38,8.39,1.57,0.0,0.10647749422057,1141738,37.36,2613,896,95.1,530900,23624,6.46,2006,2306763.90752034,14.32,1193.42915795282,0.493975903614,81.5912367724868,28.8828444149,917.0,0.0,41.6600000000017
17.0,58.0,16.32,6.76,71.57,0.397702165267344,1033700,6.6,566,898,0.0,540100,29654,27.52,2006,1545187.03644457,0.0,175.486261650711,0.332524844197,12.5734325292453,37.4950727016,0.0,0.0,89.87
326.35,261.4,8.55,6.58,81.6,0.45648046102163,14736800,5.31,16389,38345,89.07,610100,10104,39.82,2006,31090702.4135146,977.34,470.146664178407,8.52885187388,538.053999016923,62.7688308317,1877.0,11000.0,-33.260000000002
39.12,36.54,7.88,6.96,0.0,0.472619751626257,836310,8.16,317,2844,46.0,610200,3886,34.28,2006,3782617.3734575,53.87,427.691959406715,2.19014626636,151.495583198125,60.4067195264,241.0,734.0,52.6000000000004
63.3,62.54,13.06,8.33,100.0,0.248426488783689,4769300,10.24,7192,15115,35.08,610300,18127,38.62,2006,17423584.4739859,416.75,546.326887131561,1.5926989562,147.358133521392,52.572657881,1282.0,7199.0,58.7799999999988
94.5,67.1,9.27,1.39,98.18,0.212411695251056,4839650,19.8,6215,32049,93.58,610400,10318,34.9,2006,26030020.1563822,455.05,417.938024816261,4.96871973659,357.105521138267,66.6607042455,791.0,1707.0,33.6600000000017
33.6,32.8,22.3,3.9,0.0,0.2760677290101,3500700,18.17,4685,82518,24.96,610500,12982,29.32,2006,38604866.7680406,905.71,377.045757022984,4.1328816691,301.649352051836,73.2427963374,624.0,41604.0,34.1000000000004
35.3,15.58,4.39,4.67,80.41,0.26311140040915,4531110,7.95,807,6753,82.43,610600,37040,20.5,2006,3572817.13195397,109.99,346.137779994485,2.04841104841,39.5365890055774,52.261611995,1811.0,421.0,119.309999999999
52.52,28.0,6.06,6.19,51.6,0.197107121135997,2467900,22.2,2481,28967,40.54,610700,27092,10.94,2006,12175610.4157437,244.01,557.08298230178,0.607104572506,95.7502387267905,47.543460104,608.0,108154.0,154.400000000001
24.0,36.0,8.97,2.25,64.0,0.165383308798551,4394720,8.58,1006,47814,11.32,610800,42887,0.0,2006,28491658.8656949,362.32,155.894887867195,1.34384241041,51.9511278195489,50.9760220619,3508.0,4735.0,119.42
25.0,27.0,3.72,12.8,0.0,0.154164563351843,1572362,26.63,570,4738,59.98,610900,23532,37.33,2006,2162966.24288672,109.29,565.253039034882,0.324485281606,85.0507978559547,49.8846130664,682.0,410.0,26.9000000000015
12.0,12.0,8.14,6.71,34.5,0.152014501112301,1141600,24.57,797,5276,6.5,611000,19584,15.0,2006,2036117.71540788,101.88,564.931810355431,0.397365196078,90.2718531788104,50.4493535919,759.0,10633.0,73.0
203.8,154.0,10.7,8.99,58.16,0.592048208136717,6384705,3.9,4255,12199,96.98,620100,12961,36.47,2006,26037488.7804311,163.09,162.76017614398,3.1381190368,172.775451452499,55.9693649543,2543.0,11284.0,38.4799999999996
15.08,25.66,20.73,4.91,67.1,0.468930172966047,1526136,6.13,1613,18975,17.25,620300,7566,19.49,2006,6183670.17430108,8.94,174.044542153637,0.82627507539,43.1111803453801,47.5416535489,147.0,656561.0,56.49
34.5,51.0,11.3,5.23,67.57,0.244356594476911,1757102,14.35,1865,13232,25.02,620400,20095,21.0,2006,29812529.8862842,41.84,125.885577425002,0.67112725102,63.2456453774006,53.5698959609,333.0,228444.0,28.5100000000002
63.34,38.47,8.62,5.12,46.2,0.247772038372027,1663925,17.65,460,7275,99.97,620500,14277,24.62,2006,3724334.67340748,115.36,487.295216280689,0.822803449968,168.744552596472,44.971996204,454.0,5458.0,-35.4700000000012
22.5,24.64,11.01,12.28,100.0,0.164450141537147,1616223,27.37,323,2910,60.36,620600,32584,23.76,2006,2336485.88018405,13.67,246.250974087744,0.254722805285,39.8360187001711,48.8959740591,198.0,601.0,91.1499999999996
18.43,25.8,11.11,5.77,51.59,0.252143138025954,1267042,32.83,1091,4915,62.99,620700,38582,17.75,2006,7520293.19155674,19.85,191.35724367092,0.223077123028,22.90253386396,43.4621200601,762.0,8197.0,50.3800000000001
22.88,36.0,20.43,6.6,100.0,0.148261486606351,1255928,5.67,1002,6200,50.0,620800,11120,13.79,2006,12603974.6106412,76.16,418.763955752691,1.01832884097,137.081748689115,50.1929066358,889.0,600.0,-25.2000000000007
18.4,29.0,13.89,5.99,86.34,0.346643264589732,1732453,20.18,955,2699,93.0,620900,167655,31.83,2006,6517658.59548917,16.53,129.309511733279,0.098048219067,4.06978172910618,44.6425627674,678.0,3382.0,-40.5999999999985
17.85,14.7,7.91,2.53,0.0,0.118850017869197,1715456,18.67,236,2368,97.95,621000,27124,16.43,2006,2667209.41292719,64.82,285.204987829161,0.507121245665,65.5459007592607,51.2925176125,925.0,310.0,-152.800000000003
14.99,21.94,5.57,3.54,70.0,0.0984266748575134,807964,41.39,305,1740,83.93,621100,19612,9.21,2006,3144542.37895982,31.48,350.241766150065,0.369199388067,106.856058435978,48.6441325026,695.0,99.0,46.4899999999998
10.7,6.55,3.31,1.61,0.0,0.139172625127681,934900,32.04,564,1222,7.63,621200,27845,4.06,2006,2088639.00369629,109.52,596.88960315317,0.209454858249,69.3185143500281,41.2369192467,818.0,501.0,2.70000000000073
82.43,63.94,7.04,9.41,99.99,0.522634325200959,2816093,4.84,4180,22799,46.21,630100,7564,34.5,2006,14261092.0542309,10.01,334.252034305601,2.75730840137,176.336101832626,46.6767316329,683.0,7035.0,57.7600000000002
82.96,105.66,13.11,7.21,82.99,0.63319048935582,3352918,6.61,2762,4535,95.01,640100,6946,30.1,2006,20556220.6391197,243.0,140.831836265583,5.94029633934,142.028289091261,52.3301836339,550.0,11360.0,52.0
35.66,65.85,14.53,6.66,0.0,0.590056156690864,1297701,8.01,1885,41943,41.85,640200,4084,29.34,2006,24910070.8906614,347.53,127.298665297741,3.87031135082,115.896692861821,50.9650655299,489.0,16986.0,82.5400000000002
22.33,24.1,18.19,7.74,76.77,0.309493968353439,1196379,16.33,6386,19834,76.63,640300,16747,26.43,2006,14478299.3678852,65.11,115.9670432636,1.02320461712,48.4101650489413,50.5640815359,490.0,1316.0,-13.880000000001
15.72,31.64,18.8,9.26,95.8,0.122991469946439,519279,28.66,250,1650,95.29,640400,10524,22.5,2006,1370426.62525428,13.08,297.646470335955,0.583831483063,90.0323048523207,48.7699827015,623.0,254.57142857142,43.5499999999993
15.3,19.3,19.12,22.67,96.7,0.248776274114598,750050,21.27,4189,28417,70.0,640500,13659,28.74,2006,8910388.78048298,70.55,121.509087169173,1.03659430918,54.2774177467597,52.4683504746,164.0,953.0,75.4999999999991
201.83,235.88,7.3,5.46,65.39,0.786464526357511,6543019,1.46,5232,47066,68.47,650100,13793,20.99,2006,40829091.5845009,297.34,162.062913096695,3.01697302627,105.573638167388,46.5250300307,628.0,47254.0,57.5299999999997
25.72,48.2,19.86,8.06,67.7,0.989170792079208,4732562,0.41,1527,4344,48.4,650200,7374,39.81,2006,3131130.59724005,64.21,44.4818272966537,3.49125507206,20.8869572381973,42.1723533535,436.0,8314.0,90.6099999999999
