UrbanPopulation,Surface_Area_of_Built_District,Road_Surface_Area_Per_Capita_m2,Parkland_per_capita,Rate_of_non_hazardous_treatment_of_domestic_waste(%),Population_urbanization,GDP,First_sector_of_GDP,Industrial_wastewater_discharge_(tonnes),Industrial_fume_emissions_(tonnes),Comprehensive_industrial_solid_waste_utilisation_rate(%),Citycode,Area_of_administrative_districts,Greening_coverage_in_builtup_areas,Year,CO2,ISA,NPP,NTL,PD,pm2.5,Science_expend,SO2_REMOVE,Sewage
46.65,44.68,8.82,2.63,63.7,0.2997,5200600,15.11,1681,19985,98.0,520400,9235,34.6,2014,12656491.1085183,94.52,796.951458388202,3.12545886418,193.793950534759,41.0743421561,12198.0,466630.0,79.4
369.59,418.5,19.55,10.57,100.0,0.6905,37129943,4.89,3747,26161,36.87,530100,21011,41.5,2014,35944395.1757337,307.13,903.906351477456,5.53833706154,241.193361821263,28.3293699368,125716.0,824491.0,90.15
55.8,57.14,17.18,9.03,100.0,0.4289,16494046,18.81,3014,41271,63.14,530300,28922,34.06,2014,57822351.4844134,220.95,859.482833845863,1.68356969907,158.648302370276,31.4921107319,20172.0,457105.0,100.0
20.0,29.39,26.08,12.02,79.87,0.4538,11847251,10.37,5456,54722,36.13,530400,14942,41.21,2014,20170502.321504,136.77,954.71958508009,2.21869346734,122.886970172684,30.5294563159,25175.0,64857.0,80.23
26.1,29.0,12.82,7.73,98.8,0.3031,5009758,27.62,7941,14571,76.61,530500,19060,24.61,2014,2774188.4518668,27.51,1156.1107555257,0.576186729609,103.831994781687,29.8581150053,7707.0,7567.0,86.5
25.43,39.95,13.14,6.47,65.61,0.2749,6703372,20.61,1497,18124,42.1,530600,22443,31.02,2014,16871130.788719,83.74,811.716788222023,0.813742090723,178.974103048287,40.8970043021,9443.0,113765.0,65.4
13.84,23.2,12.36,29.01,98.78,0.3388,2618385,16.88,294,11286,89.0,530700,20558,40.96,2014,3202721.0369584,10.32,879.061010824865,0.616458343466,46.7437534806014,23.3580709561,7960.0,2197.0,85.15
19.03,24.5,9.66,10.62,90.13,0.3716,4769455,28.84,2366,13841,43.4,530800,44266,41.24,2014,8348439.52026823,38.26,1247.04087830933,0.243943776552,46.0480646079408,34.5817286236,12214.0,0.0,80.0
16.03,18.92,10.86,10.86,93.36,0.3518,4651215,30.68,3682,4816,79.98,530900,23624,40.67,2014,3474701.46630429,19.2,1156.5835481017,0.463157894737,81.9830357142857,32.5449513592,6226.0,2004.0,80.0
22.21,91.34,15.59,6.88,99.39,0.423,3474500,3.72,326,2576,2.8,540100,29654,43.13,2014,1963897.09968194,0.0,150.032008350555,0.452753916119,14.2477142356153,38.1834247491,32249.0,0.0,81.2340000000004
398.36,440.0,18.07,11.6,93.48,0.7261,54926400,3.91,6340,21985,92.4,610100,10104,42.5,2014,36033014.0498138,1386.06,509.43004572175,13.0401546698,600.38585773471,62.1991203816,134866.0,122295.0,92.71
39.36,44.12,11.54,11.49,90.06,0.6222,3253630,6.95,402,51569,98.59,610200,3886,44.16,2014,11067896.1749824,83.41,467.904254156581,2.8752886836,154.270596718947,58.8982628591,4926.0,57491.0,88.98
78.87,87.22,15.9,12.27,100.0,0.4871,16429000,9.82,4612,17490,54.51,610300,18127,40.45,2014,27779397.2546688,583.01,645.466447665381,1.92472524438,147.456002194014,53.7827690388,24172.0,81099.0,96.15
86.72,72.06,12.57,15.23,96.4,0.4773,20773400,15.49,4906,32735,96.7,610400,10318,31.0,2014,42874099.7929236,718.13,469.301597881394,6.72012395894,356.882565184832,64.4228566219,12936.0,714444.0,87.0
43.1,47.5,9.51,12.22,90.2,0.3948,14237500,14.55,4084,12604,99.99,610500,12982,22.39,2014,61319501.3492612,1165.31,384.179039280065,3.92978674263,289.920734341253,70.5617869121,25459.0,1261574.0,95.23
27.61,36.0,6.96,11.97,88.46,0.5561,13860940,8.2,2114,8364,86.84,610600,37040,39.75,2014,5803411.49919458,162.65,460.317953271867,3.94643194643,41.5262735734671,49.1235777456,23611.0,72982.0,90.0
38.66,34.3,7.91,14.57,100.0,0.4313,9910500,18.56,2512,37874,53.14,610700,27092,37.72,2014,24340866.564299,350.32,656.325262548307,1.12811887776,92.2029708222812,51.2161901502,14659.0,104986.0,91.17
21.13,63.0,20.82,16.6,91.0,0.5386,29205800,4.97,6255,253989,98.84,610800,42887,35.07,2014,78461679.646024,519.97,254.192485171796,3.68372645354,53.5987667914556,45.9803585616,52237.0,160069.0,74.31
30.6,39.5,16.08,13.24,86.38,0.4262,6894370,13.49,464,9147,91.6,610900,23532,39.95,2014,3025143.48689874,143.12,614.55163083149,0.547600816743,82.2901854476003,52.8264493099,6060.0,172412.0,99.7
16.0,26.0,11.23,9.88,97.0,0.4794,5762670,15.76,2660,5711,21.9,611000,19584,22.69,2014,2871151.96870807,153.75,566.066381297834,0.409364787582,87.0244214528571,52.6764239988,7450.0,80565.0,90.0
185.29,269.1,16.56,11.49,19.15,0.8034,20009389,2.62,4563,63801,98.46,620100,12961,35.27,2014,36933164.4948148,185.01,245.471106165041,4.49045888233,191.245433132688,53.5438954838,31618.0,-394765.0,83.51
15.75,40.21,24.41,19.38,100.0,0.6692,2561027,6.7,2180,13443,17.15,620300,7566,36.8,2014,12781143.644207,14.67,203.173436968115,1.3538743936,42.4288766245327,44.1386298581,3244.0,823490.0,95.85
36.39,60.6,15.0,9.55,89.88,0.4493,4476423,12.63,565,10486,74.0,620400,20095,34.59,2014,41041664.8969856,55.96,204.965621641538,0.727390309422,60.2154121001821,49.9226795041,8301.0,205581.0,72.74
63.6,45.8,8.79,7.19,53.37,0.3391,5228228,17.3,489,6068,83.31,620500,14277,35.54,2014,7804325.38914715,156.73,551.809406996138,1.48446812986,164.143485350067,46.3822650185,11075.0,13675.0,71.45
31.7,31.0,11.06,14.83,99.0,0.3401,4059679,23.33,986,9625,88.81,620600,32584,21.53,2014,3219350.83296297,17.52,282.375579315855,0.507778738116,38.4984138247694,45.6151181851,4691.0,840.0,98.0
18.19,64.2,33.26,75.05,98.0,0.4033,3617771,24.6,2218,9775,73.83,620700,38582,19.52,2014,8385842.48113065,25.92,209.812996936932,0.319409425281,21.4329840446895,41.1379735213,7382.0,60870.0,71.64
30.6,36.0,18.79,8.08,100.0,0.3447,3505533,24.18,1500,43356,98.9,620800,11120,34.83,2014,23833999.7853958,105.56,513.7935603397,1.14690026954,132.825131088508,50.0028747881,5636.0,290121.0,34.8
25.8,48.5,12.55,11.11,98.3,0.5523,6105496,11.66,1537,10095,61.55,620900,167655,35.78,2014,13215817.4560094,22.56,140.932278352607,0.130053132808,4.35457868004414,44.5624100112,11677.0,9928.0,82.3
18.3,24.25,15.26,7.0,75.0,0.3155,6688607,11.62,400,5005,98.56,621000,27124,33.38,2014,2983383.66524357,80.8,414.882087141244,1.80794775293,57.3996472122095,48.1692133877,17076.0,313.0,58.5
18.54,23.49,13.03,10.56,63.27,0.2904,2901643,25.37,289,4231,85.0,621100,19612,27.22,2014,3888468.42709268,38.1,390.981598895199,0.739877613463,98.1895230592953,49.1738990027,9995.0,796.0,75.51
13.52,10.4,4.32,2.27,45.82,0.2593,2625279,25.23,1566,3725,23.19,621200,27845,3.14,2014,2598744.42096585,148.16,701.145359522294,0.486470018996,66.6024198086663,44.0510081689,5671.0,-18793.0,67.17
118.63,90.0,7.24,12.03,94.16,0.686,10657811,3.51,2555,71622,96.83,630100,7564,39.11,2014,16132315.4094244,15.44,334.854806098772,4.37674479853,202.943847612169,46.8956150455,18640.0,85477.0,73.12
106.36,160.79,14.07,17.94,100.0,0.7545,13886244,3.8,5496,27473,90.94,640100,6946,43.66,2014,64056703.3389866,376.52,196.326580320042,11.8577861708,191.48168959504,46.4245714763,37980.0,-11168.0,93.0
45.3,102.8,30.86,20.77,95.0,0.5996,4672622,5.12,1808,85487,85.6,640200,4084,41.33,2014,22769751.9374187,511.75,165.860385405149,6.07109585683,120.909954158481,46.9157604555,6537.0,481767.0,100.0
20.4,49.75,25.25,21.74,98.99,0.437,3834317,14.06,2042,15341,65.27,640300,16747,40.7,2014,23356841.4666624,108.39,191.238508387842,2.18159100375,54.7721669328746,44.9542102156,8199.0,-2705.0,62.92
20.68,44.1,26.65,7.99,92.82,0.3009,2010289,21.8,249,2765,93.7,640400,10524,27.45,2014,4851992.01265929,16.43,408.012814867763,1.02457538666,77.4057225738397,47.8917267891,6003.0,933.428571428638,79.0
18.86,38.68,27.49,20.08,96.9,0.3719,2975704,15.4,2806,60109,92.74,640500,13659,36.82,2014,10225914.7600213,101.09,201.174614892353,1.45658550895,58.7833499501495,47.6180886821,13510.0,-177451.0,96.7
260.5,412.26,10.08,10.66,92.42,0.9712,24614698,1.11,4849,77076,93.66,650100,13793,38.52,2014,68963164.8847418,397.48,156.228329809725,6.07979435171,143.845553751804,49.5455930782,84677.0,263156.0,81.98
28.08,69.38,28.72,11.48,98.98,0.6482,8476725,0.61,1849,4505,98.61,650200,7374,43.28,2014,8909936.27572567,111.2,61.7375986965785,7.18945011893,29.8260690450688,41.7859209632,14071.0,-2354.0,95.1
